_id,data,hora,natureza_acidente,situacao,bairro,endereco,complemento,bairro_cruzamento,tipo_acidente,carro,moto,ciclista,pedestre,onibus,caminhao,viatura,vitimas_não_fatais,vitimas_fatais,Mes
547,2023-03-11,08:46:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,PROXIMO A POLICLINICA ARNALDO MARQUES,IBURA,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
549,2023-03-12,01:17:00,SEM VÍTIMA,CANCELADA,SÃO JOSÉ,SÃO JOSÉ,EMBAIXO DO VIADUTO DO METRO DE AFOGADOS,SÃO JOSÉ,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,3
550,2023-03-13,11:44:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,FREITOS MOTOPEÇAS,ESPINHEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
551,2023-03-13,12:44:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,APOS O BIG BOMPREÇO,BOA VIAGEM,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,3
552,2023-03-13,05:31:00,COM VÍTIMA,FINALIZADA,BARRO,BARRO,E/F AO MIRANTE DO RECIFE,BARRO,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,3
553,2023-03-13,06:09:00,COM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,SANTO ANTÔNIO,Não informado,SANTO ANTÔNIO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
554,2023-03-13,09:42:00,SEM VÍTIMA,CANCELADA,IPUTINGA,IPUTINGA,COM A RUA CESSÁRIO CAMPELO,IPUTINGA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,3
555,2023-03-14,07:32:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,AO LADO DO EDIFICIO BARCELONA,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
556,2023-03-14,08:33:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,PRÓX. À SUCATA DO AZULEJO,AFOGADOS,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
557,2023-03-14,09:01:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,NO FINAL DA PONTE GILBERTO FREIRES,IMBIRIBEIRA,QUEDA,0,0,1,0,0,0,0,1,0,3
558,2023-03-14,10:50:00,COM VÍTIMA,FINALIZADA,PINA,PINA,HOTEL MALIBU,PINA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
559,2023-03-14,12:49:00,COM VÍTIMA,FINALIZADA,FUNDÃO,FUNDÃO,EM FRENTE AO PRESSÃO MIX BAR,FUNDÃO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
560,2023-03-14,01:59:00,COM VÍTIMA,CANCELADA,CASA AMARELA,CASA AMARELA,PROX A ESCOLA VILA SÉZAMO,CASA AMARELA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,3
561,2023-03-14,02:19:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,AV.  CRUZ CABUGÁ,SANTO AMARO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,3
562,2023-03-14,02:28:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,EM FRENTE A PRAÇA DAS CINCO PONTAS,SÃO JOSÉ,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
564,2023-03-14,05:20:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,SOB O SEMÁFORO 076,SÃO JOSÉ,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
565,2023-03-14,07:23:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,EM FRENTE AO BANCO DO BRASIL,ENCRUZILHADA,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
566,2023-03-14,09:09:00,SEM VÍTIMA,FINALIZADA,ARRUDA,ARRUDA,EM FRENTE AO 433,ARRUDA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,3
567,2023-03-15,04:21:00,SEM VÍTIMA,FINALIZADA,ENGENHO DO MEIO,ENGENHO DO MEIO,Não informado,ENGENHO DO MEIO,CHOQUE,1,0,0,0,0,0,0,0,0,3
568,2023-03-15,07:59:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE A HONDA,IMBIRIBEIRA,QUEDA,0,1,0,0,0,0,0,1,0,3
569,2023-03-15,10:16:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,AV PROF JOSÉ DOS ANJOS,CASA AMARELA,QUEDA,0,1,0,0,0,0,0,1,0,3
570,2023-03-09,09:37:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,CRUZAMANTO,IPSEP,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,3
571,2023-03-15,11:26:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,NO SEMAFORO 186,ENCRUZILHADA,COLISÃO FRONTAL,1,2,0,0,0,0,0,1,0,3
572,2023-03-15,01:41:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,SAN MARTIN,PROX AO BPTRAN,SAN MARTIN,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
573,2023-03-15,03:10:00,COM VÍTIMA,FINALIZADA,BOMBA DO HEMETÉRIO,BOMBA DO HEMETÉRIO,UPA EDUARDO CAMPOS,BOMBA DO HEMETÉRIO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
574,2023-03-15,05:10:00,COM VÍTIMA,FINALIZADA,LINHA DO TIRO,LINHA DO TIRO,PRÓXIMO AO CAMPO DO CAFÉ,LINHA DO TIRO,COLISÃO FRONTAL,1,1,0,0,0,0,1,1,0,3
575,2023-03-15,07:40:00,SEM VÍTIMA,CANCELADA,CIDADE UNIVERSITÁRIA,CIDADE UNIVERSITÁRIA,COM A RUA CHAVES BATISTA,CIDADE UNIVERSITÁRIA,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,3
576,2023-03-16,08:52:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,AO LADO DO MURO DO AEROPORTO / PROX AO SEMÁFORO 130,IPSEP,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
577,2023-03-16,09:02:00,SEM VÍTIMA,CANCELADA,TAMARINEIRA,TAMARINEIRA,EM FRENTE A FERREIRA COSTA,TAMARINEIRA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,3
578,2023-03-16,10:44:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,SENT. CIDADE,SÃO JOSÉ,QUEDA,0,1,0,0,0,0,0,1,0,3
579,2023-03-16,10:45:00,COM VÍTIMA,FINALIZADA,FUNDÃO,FUNDÃO,PROX A MARCENARIA PINOS TUDO,FUNDÃO,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,3
580,2023-03-16,10:56:00,COM VÍTIMA,FINALIZADA,MACAXEIRA,MACAXEIRA,"VERIFICADO ÓLEO NA VIA NO SENTIDO CIDADE, CAUSANDO  RISCO DE ACIDENTE NO  LOCAL .  NECESSÁRIO PÓ DE SERRA. NA FRENTE DO PARQUE DA MACAXEIRA.",MACAXEIRA,TOMBAMENTO,0,1,0,0,0,0,0,1,0,3
581,2023-03-16,10:58:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,ILHA DO LEITE,EM FRENTE AO HOSPITAL PORTUGUES,ILHA DO LEITE,QUEDA,0,1,0,0,0,0,0,1,0,3
582,2023-03-16,11:14:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,PROX AO VIADUTO DA CAXANGA,IPUTINGA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
583,2023-03-16,11:54:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,NO SEMAFORO 396,IMBIRIBEIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
584,2023-03-16,01:11:00,COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,Não informado,VÁRZEA,QUEDA,0,1,0,0,0,0,0,1,0,3
585,2023-03-16,01:11:00,COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,Não informado,VÁRZEA,QUEDA,0,1,0,0,0,0,0,1,0,3
586,2023-03-16,01:25:00,COM VÍTIMA,FINALIZADA,ESTÂNCIA,ESTÂNCIA,LADO OPOSTO AO ANTIGO MAKRO/ SENTIDO BR,ESTÂNCIA,COLISÃO TRASEIRA,2,1,0,0,0,0,0,1,0,3
587,2023-03-16,03:41:00,SEM VÍTIMA,CANCELADA,TORREÃO,TORREÃO,ACADEMIA DA CIDADE,TORREÃO,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,3
589,2023-03-17,08:30:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,PROX. A IGREJA ASSEMBLEIA DE DEUS,CAMPO GRANDE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
590,2023-03-17,09:26:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE AO ARMAZÉM CORAL,IMBIRIBEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
591,2023-03-17,02:28:00,COM VÍTIMA,FINALIZADA,AFLITOS,AFLITOS,AO LADO DA HABIB`S,AFLITOS,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
592,2023-03-18,11:41:00,COM VÍTIMA,FINALIZADA,PINA,PINA,EM FRENTE AO MERCADINHO BEIRA RIO,PINA,COLISÃO LATERAL,0,1,0,0,0,1,0,1,0,3
593,2023-03-18,12:46:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,AO LADO DO FORTE DAS CINCO PONTAS S/T  IMPERIAL  NO SEMAFORO 199,SÃO JOSÉ,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
594,2023-03-18,04:11:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,E/F ALUMI AÇO  S/T CID,IMBIRIBEIRA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,3
595,2023-03-18,05:22:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,AO LADO DO DETRAN,IPUTINGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
596,2023-03-18,11:31:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,AO LADO DO SENAI,AREIAS,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
597,2023-03-19,03:26:00,COM VÍTIMA,FINALIZADA,JIQUIÁ,JIQUIÁ,POSTO PETROISA E POSTO IPIRANGA,JIQUIÁ,CHOQUE,1,0,0,0,1,0,0,1,0,3
598,2023-03-19,07:34:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,EM FRENTE AO ENGEFRIO,PRADO,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
599,2023-03-19,02:22:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,EM FRENTE À CHURRASCARIA PAJUÇARA,AREIAS,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
600,2023-03-20,07:15:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,PROXIMIDADES DA FACULDADE SANTA HELENA,CAXANGÁ,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
601,2023-03-20,08:18:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,EM FRENTE AO COMPAZ,PRADO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
602,2023-03-20,08:47:00,COM VÍTIMA,CANCELADA,BOA VIAGEM,BOA VIAGEM,REF: PARQUE DONA LLINDÚ,BOA VIAGEM,COLISÃO TRASEIRA,3,1,0,0,0,0,0,1,0,3
603,2023-03-20,05:27:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,AO LADO DO CAXANGÁ GOLF CLUB,CAXANGÁ,QUEDA,0,1,0,0,0,0,0,1,0,3
604,2023-03-20,05:35:00,COM VÍTIMA,FINALIZADA,PINA,PINA,NA RUA DO HOTEL CORPOS,PINA,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,3
605,2023-03-20,07:52:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,PRÓXIMO A CLINICA LP SAÚDE,IBURA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
606,2023-03-20,08:08:00,COM VÍTIMA,FINALIZADA,PINA,PINA,FINAL DA PONTE E INICIO DA HERCULANO BANDEIRA,PINA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
608,2023-03-20,10:51:00,COM VÍTIMA,FINALIZADA,CABANGA,CABANGA,PRÓXIMO AOS PREDIOS DA MOURA DOUBEX,CABANGA,CHOQUE,0,1,0,0,0,0,0,1,0,3
609,2023-03-21,07:08:00,COM VÍTIMA,CANCELADA,DERBY,DERBY,EM FRENTE AO JOSE ROCHA DE SA DIAGNOSTICO,DERBY,QUEDA,0,1,0,0,0,0,0,1,0,3
610,2023-03-21,07:59:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,PONTE DO LIMOEIRO,SANTO AMARO,QUEDA,0,1,0,0,0,0,0,1,0,3
611,2023-03-21,08:42:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,PRÓX A UPA,IPUTINGA,COLISÃO FRONTAL,0,2,0,0,0,0,0,1,0,3
612,2023-03-21,01:00:00,COM VÍTIMA,CANCELADA,BEBERIBE,BEBERIBE,EM FRENTE A DROGASIL,BEBERIBE,COLISÃO TRASEIRA,0,1,0,0,0,0,0,1,0,3
613,2023-03-21,01:19:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE A O AEROPORTO,IMBIRIBEIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
614,2023-03-21,07:36:00,COM VÍTIMA,FINALIZADA,VASCO DA GAMA,VASCO DA GAMA,EM  FRENTE AO POSTO BR,VASCO DA GAMA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0,3
615,2023-03-22,09:42:00,SEM VÍTIMA,FINALIZADA,PARNAMIRIM,PARNAMIRIM,ENFRENTE AO EMPRESERIAL CENTRU,PARNAMIRIM,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,3
616,2023-03-22,09:43:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,PRÓX. À JJK AUTOS,IPSEP,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
617,2023-03-22,02:59:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,LADO OPOSTO À LOJA GRILLO,IMBIRIBEIRA,COLISÃO TRASEIRA,0,1,0,0,0,1,0,1,0,3
618,2023-03-22,09:38:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,SOBRE A PONTE DA TORRE,TORRE,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,3
619,2023-03-22,09:44:00,SEM VÍTIMA,FINALIZADA,ENGENHO DO MEIO,ENGENHO DO MEIO,Não informado,ENGENHO DO MEIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,3
620,2023-03-23,10:13:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE A FIAT ITALIANA,IMBIRIBEIRA,ATROPELAMENTO DE ANIMAL,0,0,0,0,0,0,0,1,0,3
621,2023-03-23,11:08:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,SAN MARTIN,Não informado,SAN MARTIN,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,3
622,2023-03-23,11:29:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO POSTO BR,BOA VIAGEM,COLISÃO TRASEIRA,0,1,0,0,0,1,0,1,0,3
623,2023-03-23,12:09:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,AO LADO DO ARMAZÉM DO COELHINHO,IPSEP,COLISÃO FRONTAL,1,1,0,0,0,0,0,2,0,3
624,2023-03-23,12:31:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,Não informado,MADALENA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
626,2023-03-23,04:22:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,DEPOIS DO CLUBE DAS PAS,CAMPO GRANDE,COLISÃO LATERAL,1,1,0,0,0,0,1,2,0,3
627,2023-03-23,05:18:00,COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,FARMÁCIA PAGUE MENOS,VÁRZEA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
628,2023-03-23,05:32:00,COM VÍTIMA,CANCELADA,TAMARINEIRA,TAMARINEIRA,PROXIMO A FERREIRA COSTA,TAMARINEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,3
629,2023-03-23,06:00:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,SOB O VIADUTO DA JOÃO DE BARROS,SANTO AMARO,QUEDA,0,1,0,0,0,0,0,1,0,3
630,2023-03-24,12:06:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,FARMÁCIA PAGUE MENOS,BOA VIAGEM,COLISÃO TRANSVERSAL,4,0,0,0,0,0,0,1,0,3
631,2023-03-24,08:17:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PRÓX. AO COLÉGIO AMERICANO,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
632,2023-03-24,08:58:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,EQUIPE DA VT-16 RAIMUNDO E JOSÉ CRUZ FORAM AO LOCAL PARA  DAR APOIO AO SINISTRO,CAXANGÁ,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
633,2023-03-24,10:43:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,"SINISTRO  COM UMA MOTO , E DERRAMAMENTO DE ÓLEO NA PISTA  EQUIPE  FROTA NO LOCAL NO APOIO COM PÓ DE SERRA",CAXANGÁ,QUEDA,0,1,0,0,0,0,0,1,0,3
634,2023-03-24,12:08:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,Não informado,IMBIRIBEIRA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,3
635,2023-03-24,12:35:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,APOS O CANAL DA CONSTRUÇÃO,BOA VIAGEM,FISCALIZAÇÃO,1,0,0,2,0,0,0,2,0,3
636,2023-03-24,02:17:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,EM FRENTE AO EDIFICIO PAULA E A GERBSON CONSETOR E INSTALAÇÕES,CORDEIRO,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
637,2023-03-24,03:23:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,EM FRENTE A PADARIA REQUINTE MADALENA/ AO LADO PET SHOP 24HRS,MADALENA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0,3
638,2023-03-24,04:42:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,E/F A CAIXA ECONOMICA S/T SUB,CAXANGÁ,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,1,0,3
639,2023-03-25,06:00:00,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,DOIS IRMÃOS,PRÓXIMO A ENTRADA DO SITIO DOS PINTOS,DOIS IRMÃOS,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
640,2023-03-25,10:46:00,COM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,COLÉGIO AMERICANO BATISTA,BOA VISTA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
641,2023-03-25,12:39:00,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,ILHA DO RETIRO,EM FRENTE AO CLUBE,ILHA DO RETIRO,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,1,0,3
642,2023-03-25,12:46:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,EM FRENTE AO EDIFICIO SANTA CLARA,ESPINHEIRO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
643,2023-03-25,03:29:00,SEM VÍTIMA,CANCELADA,DERBY,DERBY,MCDONALDS / HOSPITAL DA RESTAURAÇÃO,DERBY,CHOQUE,0,0,0,0,0,0,1,0,0,3
644,2023-03-25,03:30:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,EM FRENTE A MATERNIDADE BARROS LIMA,CASA AMARELA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
645,2023-03-25,08:37:00,COM VÍTIMA,CANCELADA,IBURA,IBURA,MERCADINHO DOIS IRMÃOS,IBURA,COLISÃO FRONTAL,1,1,0,0,0,0,0,2,0,3
646,2023-03-25,09:19:00,COM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,JARDIM SÃO PAULO,Não informado,JARDIM SÃO PAULO,COLISÃO LATERAL,3,0,0,0,0,0,0,1,0,3
647,2023-03-26,02:15:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,E/F AO SUPERMERCADO LEÃO,CORDEIRO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,2,0,3
648,2023-03-26,06:36:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO EDF. MANOEL DE BRITO,BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
649,2023-03-26,12:28:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,E/F AO HOSPITAL ULISSES PERNAMBUCANO,TAMARINEIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
650,2023-03-26,12:42:00,COM VÍTIMA,FINALIZADA,PINA,PINA,E/F PADARIA FRUTA PÃO,PINA,COLISÃO FRONTAL,1,1,0,0,0,0,0,2,0,3
651,2023-03-26,04:17:00,SEM VÍTIMA,CANCELADA,CAMPO GRANDE,CAMPO GRANDE,NA RUA DO RESTAURANTE JADINS,CAMPO GRANDE,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,3
652,2023-03-27,04:49:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE AO ESPAÇO ABERTO,IMBIRIBEIRA,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,3
653,2023-03-27,08:23:00,SEM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,EM FRENTE A FARMACIA DE MANIPULAÇÃO,ENCRUZILHADA,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,3
654,2023-03-27,08:43:00,COM VÍTIMA,FINALIZADA,TORRÕES,TORRÕES,AO LADO DA LOJINHA FRANCYS,TORRÕES,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
655,2023-03-27,09:07:00,COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,PROX. A UPA,VÁRZEA,QUEDA,0,1,0,0,0,0,0,1,0,3
656,2023-03-27,11:00:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,EM FRENTE 14° BATALHÃO LOGISTICO,AFOGADOS,COLISÃO FRONTAL,1,1,0,0,0,0,1,0,0,3
657,2023-03-27,05:53:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,PROX MULTE INSPEÇÃO VEICULAR,IMBIRIBEIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
658,2023-03-27,06:02:00,COM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,Não informado,BOA VISTA,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,1,0,3
659,2023-03-27,06:24:00,VÍTIMA FATAL,FINALIZADA,VÁRZEA,VÁRZEA,COLÉGIO CONHECER,VÁRZEA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,3
660,2023-03-27,07:42:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,COMPESA,IBURA,COLISÃO FRONTAL,0,2,0,0,0,0,0,3,0,3
661,2023-03-27,09:09:00,COM VÍTIMA,FINALIZADA,VASCO DA GAMA,VASCO DA GAMA,AO LADO DA FARMACIA DA SAUDE,VASCO DA GAMA,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,3
662,2023-03-28,07:17:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,IDRAÚ PEÇAS,SÃO JOSÉ,QUEDA,0,1,0,0,0,0,0,1,0,3
663,2023-03-28,08:05:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,APÓS O SITIO DA TRINDADE - PROX.  AO EMÓRIO AVIAMENTOS,CASA AMARELA,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,3
664,2023-03-28,08:05:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,"APÓS A IGREJA DA HARMONIA, PRÓX AO CONJUNTO  ARRAIAL",CASA AMARELA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,3
665,2023-03-28,09:07:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,EM FRENTE A BIKE NORTE,CASA AMARELA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,3
666,2023-03-28,11:43:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,PNEU DRIVE,IPSEP,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,3
667,2023-03-28,12:27:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,NA LINHA FERREA PROX AO BOI QUEMTE,AREIAS,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,1,0,3
668,2023-03-28,01:16:00,COM VÍTIMA,FINALIZADA,LINHA DO TIRO,LINHA DO TIRO,APÓS A UPINHA,LINHA DO TIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
669,2023-03-28,01:18:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,PRAÇA DO TRABALHO / UPINHA,CASA AMARELA,COLISÃO LATERAL,0,1,0,0,1,0,0,1,0,3
670,2023-03-28,01:32:00,COM VÍTIMA,FINALIZADA,ROSARINHO,ROSARINHO,NA ESQUINA DO POSTO SHELL,ROSARINHO,COLISÃO COM CICLISTA,0,0,1,0,0,1,0,1,0,3
671,2023-03-28,02:14:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,COLÉGIO MADRE DE DEUS,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
672,2023-03-28,02:55:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,APOS O CLUBE DAS PÁS,CAMPO GRANDE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,3
673,2023-03-28,04:40:00,COM VÍTIMA,FINALIZADA,VASCO DA GAMA,VASCO DA GAMA,E/F A MATERNIDADE BARROS LIMA,VASCO DA GAMA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,3
