Código da Etapa;Etapa;Código da Rede;Rede;Código da CREDE;CREDE;Código do Município;Município;Edição;Proficiência Média;Desvio Padrão;Indicação do Padrão de Desempenho;Muito Crítico;Crítico;Intermediário;Adequado;População;Alunos Efetivos;Alunos Efetivos (Ponderado)¹;Percentual de Participação (Ponderado)¹;Taxa de Participação;Proficiência Padronizada;Fator de Ajuste;Número de Alunos no Muito Crítico;Número de Alunos no Crítico;Número de Alunos no Intermediário;Número de Alunos no Adequado;IDE EF MT;IDE Médio EF
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2305332;IBICUITINGA;2014;238,4846015;43,10412353;Crítico;38,91625616;37,43842365;23,15270936;0,492610837;209;203;-;97,1291866;0,971291866;-;-;79;76;47;1;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2307635;MADALENA;2014;246,0297717;44,20252607;Crítico;35,36585366;36,99186992;24,79674797;2,845528455;241;246;-;102,0746888;1;-;-;87;91;61;7;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2311306;QUIXADA;2014;217,7080366;44,96853572;Muito Crítico;59,17266187;29,49640288;10,52158273;0,809352518;1135;1112;-;97,97356828;0,979735683;-;-;658;328;117;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2311405;QUIXERAMOBIM;2014;244,6735838;48,12852359;Crítico;35,42319749;39,18495298;20,68965517;4,702194357;984;957;-;97,25609756;0,972560976;-;-;339;375;198;45;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2301257;ARARENDA;2014;251,3083211;45,38354027;Crítico;25,74850299;45,50898204;22,75449102;5,988023952;168;167;-;99,4047619;0,994047619;-;-;43;76;38;10;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2303659;CATUNDA;2014;228,342303;44,70962317;Crítico;48,64864865;36,03603604;11,71171171;3,603603604;110;111;-;100,9090909;1;-;-;54;40;13;4;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2304103;CRATEUS;2014;230,2158913;42,23840586;Crítico;44,38202247;41,38576779;12,7340824;1,498127341;562;534;-;95,01779359;0,950177936;-;-;237;221;68;8;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2305605;INDEPENDENCIA;2014;242,3879142;47,57436809;Crítico;38,81748072;34,96143959;22,10796915;4,11311054;253;389;-;153,7549407;1;-;-;151;136;86;16;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2305654;IPAPORANGA;2014;245,5314991;46,55791449;Crítico;35,80246914;37,65432099;22,22222222;4,320987654;160;162;-;101,25;1;-;-;58;61;36;7;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2305902;IPUEIRAS;2014;250,1335915;46,44473468;Crítico;31,01604278;39,03743316;22,99465241;6,951871658;559;561;-;100,3577818;1;-;-;174;219;129;39;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2308609;MONSENHOR TABOSA;2014;248,8274443;47,74818149;Crítico;32,35294118;32,35294118;29,41176471;5,882352941;139;136;-;97,84172662;0,978417266;-;-;44;44;40;8;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2309300;NOVA RUSSAS;2014;240,1559777;41,85781677;Crítico;32,86516854;48,87640449;15,16853933;3,08988764;361;356;-;98,61495845;0,986149584;-;-;117;174;54;11;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2309409;NOVO ORIENTE;2014;251,1423169;41,13599154;Crítico;26,75675676;45,67567568;24,86486486;2,702702703;370;370;-;100;1;-;-;99;169;92;10;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2311009;PORANGA;2014;240,427401;42,2948616;Crítico;36,14457831;42,1686747;19,27710843;2,409638554;167;166;-;99,4011976;0,994011976;-;-;60;70;32;4;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2313203;TAMBORIL;2014;233,6940848;45,2897199;Crítico;46,27192982;33,99122807;16,88596491;2,850877193;469;456;-;97,22814499;0,97228145;-;-;211;155;77;13;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2304269;DEPUTADO IRAPUAN PINHEIRO;2014;237,2581768;53,57728791;Crítico;42,56756757;33,10810811;18,24324324;6,081081081;152;148;-;97,36842105;0,973684211;-;-;63;49;27;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2308351;MILHA;2014;277,6648389;55,43748986;Intermediário;18,6746988;25,30120482;34,93975904;21,08433735;164;166;-;101,2195122;1;-;-;31;42;58;35;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2308500;MOMBACA;2014;240,3736313;44,0995521;Crítico;38,15789474;39,63815789;19,57236842;2,631578947;617;608;-;98,54132901;0,98541329;-;-;232;241;119;16;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2310506;PEDRA BRANCA;2014;239,4700315;50,06698145;Crítico;42,87833828;28,93175074;24,77744807;3,412462908;695;674;-;96,97841727;0,969784173;-;-;289;195;167;23;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2310902;PIQUET CARNEIRO;2014;256,817663;43,48903518;Crítico;22,95918367;44,89795918;26,53061224;5,612244898;202;196;-;97,02970297;0,97029703;-;-;45;88;52;11;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2312700;SENADOR POMPEU;2014;230,051931;44,06441679;Crítico;48,85057471;34,1954023;14,65517241;2,298850575;372;348;-;93,5483871;0,935483871;-;-;170;119;51;8;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2313005;SOLONOPOLE;2014;222,1206242;40,66661769;Muito Crítico;53,28467153;36,49635036;9,489051095;0,729927007;285;274;-;96,14035088;0,961403509;-;-;146;100;26;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2300408;AIUABA;2014;238,293519;53,27658904;Crítico;40,69264069;34,1991342;19,04761905;6,060606061;247;231;-;93,52226721;0,935222672;-;-;94;79;44;14;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2301505;ARNEIROZ;2014;236,1467263;47,19843287;Crítico;41,66666667;38,54166667;16,66666667;3,125;108;96;-;88,88888889;0,888888889;-;-;40;37;16;3;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2310308;PARAMBU;2014;222,8364359;45,0649444;Muito Crítico;51,63398693;35,29411765;11,76470588;1,307189542;485;459;-;94,63917526;0,946391753;-;-;237;162;54;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2311264;QUITERIANOPOLIS;2014;243,3624938;46,70259901;Crítico;32,71889401;39,17050691;25,34562212;2,764976959;223;217;-;97,30941704;0,97309417;-;-;71;85;55;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2313302;TAUA;2014;244,0001163;49,15167094;Crítico;37,47252747;35,05494505;22,30769231;5,164835165;961;910;-;94,6930281;0,946930281;-;-;341;319;203;47;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2300309;ACOPIARA;2014;255,4516531;51,50422047;Crítico;30,32659409;34,21461897;25,03888025;10,41990669;634;643;-;101,4195584;1;-;-;195;220;161;67;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2303303;CARIUS;2014;244,4943451;45,04326919;Crítico;38,4279476;33,62445415;25,32751092;2,620087336;230;229;-;99,56521739;0,995652174;-;-;88;77;58;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2303600;CATARINA;2014;233,0573446;50,48666381;Crítico;40,54054054;36,48648649;20,94594595;2,027027027;164;148;-;90,24390244;0,902439024;-;-;60;54;31;3;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2305506;IGUATU;2014;259,142499;46,35213811;Crítico;23,35025381;42,25888325;25,12690355;9,263959391;793;788;-;99,36948298;0,99369483;-;-;184;333;198;73;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2307403;JUCAS;2014;238,1966625;43,8247933;Crítico;39,33333333;41,66666667;15,33333333;3,666666667;304;300;-;98,68421053;0,986842105;-;-;118;125;46;11;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2309508;OROS;2014;227,6445738;39,49190356;Crítico;48,26254826;39,38223938;11,1969112;1,158301158;258;259;-;100,3875969;1;-;-;125;102;29;3;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2311355;QUIXELO;2014;252,1911602;47,63507879;Crítico;28,50241546;40,57971014;25,12077295;5,797101449;208;207;-;99,51923077;0,995192308;-;-;59;84;52;12;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2301802;BAIXIO;2014;248,3953097;37,12768562;Crítico;25,53191489;48,93617021;23,40425532;2,127659574;49;47;-;95,91836735;0,959183673;-;-;12;23;11;1;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2303808;CEDRO;2014;225,305823;43,20252419;Crítico;52,82485876;32,76836158;13,55932203;0,847457627;356;354;-;99,43820225;0,994382022;-;-;187;116;48;3;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2305407;ICO;2014;220,93867;41,02950568;Muito Crítico;54,98614958;35,73407202;8,448753463;0,831024931;757;722;-;95,37648613;0,953764861;-;-;397;258;61;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2305704;IPAUMIRIM;2014;228,2096005;43,04584126;Crítico;50;31,89655172;16,37931034;1,724137931;126;116;-;92,06349206;0,920634921;-;-;58;37;19;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2307502;LAVRAS DA MANGABEIRA;2014;229,2388087;41,53413131;Crítico;47,79874214;38,36477987;12,26415094;1,572327044;321;318;-;99,06542056;0,990654206;-;-;152;122;39;5;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2314003;VARZEA ALEGRE;2014;224,7490995;42,3232686;Muito Crítico;53,27731092;34,28571429;11,2605042;1,176470588;599;595;-;99,33222037;0,993322204;-;-;317;204;67;7;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2300606;ALTANEIRA;2014;247,002158;46,83292565;Crítico;35,71428571;36,60714286;22,32142857;5,357142857;109;112;-;102,7522936;1;-;-;40;41;25;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2300804;ANTONINA DO NORTE;2014;254,5124841;48,20644294;Crítico;31,66666667;30;34,16666667;4,166666667;116;120;-;103,4482759;1;-;-;38;36;41;5;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2301307;ARARIPE;2014;252,1502666;40,56767147;Crítico;23,80952381;46,59863946;26,53061224;3,06122449;296;294;-;99,32432432;0,993243243;-;-;70;137;78;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2301604;ASSARE;2014;236,988974;48,80219083;Crítico;39,7260274;39,04109589;16,78082192;4,452054795;291;292;-;100,3436426;1;-;-;116;114;49;13;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2302701;CAMPOS SALES;2014;236,9383464;50,68044823;Crítico;43,27956989;34,13978495;16,39784946;6,182795699;376;372;-;98,93617021;0,989361702;-;-;161;127;61;23;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2304202;CRATO;2014;240,0381989;41,47900963;Crítico;38,38550247;40,36243822;19,4398682;1,812191104;609;607;-;99,67159278;0,996715928;-;-;233;245;118;11;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2309201;NOVA OLINDA;2014;243,5224097;44,5640297;Crítico;35,38461538;38,46153846;23,07692308;3,076923077;131;130;-;99,23664122;0,992366412;-;-;46;50;30;4;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2311900;SABOEIRO;2014;237,5644667;48,5439417;Crítico;44,82758621;31,03448276;18,53448276;5,603448276;236;232;-;98,30508475;0,983050847;-;-;104;72;43;13;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2311959;SALITRE;2014;214,8998675;41,28319574;Muito Crítico;58,36177474;34,12969283;7,167235495;0,341296928;298;293;-;98,32214765;0,983221477;-;-;171;100;21;1;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2312106;SANTANA DO CARIRI;2014;228,954306;43,81846147;Crítico;49,19614148;36,65594855;11,5755627;2,572347267;314;311;-;99,04458599;0,99044586;-;-;153;114;36;8;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2313252;TARRAFAS;2014;239,1914706;41,60127434;Crítico;41,02564103;41,88034188;15,38461538;1,709401709;116;117;-;100,862069;1;-;-;48;49;18;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2301901;BARBALHA;2014;246,6049488;49,69890198;Crítico;37,12871287;35,47854785;20,95709571;6,435643564;623;606;-;97,27126806;0,972712681;-;-;225;215;127;39;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2303204;CARIRIACU;2014;235,0701059;40,88404769;Crítico;43,01994302;38,74643875;16,52421652;1,709401709;351;351;-;100;1;-;-;151;136;58;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2304301;FARIAS BRITO;2014;252,0142903;47,07909632;Crítico;30,76923077;34,87179487;29,23076923;5,128205128;195;195;-;100;1;-;-;60;68;57;10;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2304806;GRANJEIRO;2014;253,0411601;42,53325443;Crítico;30,33707865;35,95505618;29,21348315;4,494382022;88;89;-;101,1363636;1;-;-;27;32;26;4;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2307106;JARDIM;2014;246,4830472;43,85738099;Crítico;31,41361257;42,40837696;22,51308901;3,664921466;390;382;-;97,94871795;0,979487179;-;-;120;162;86;14;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2307304;JUAZEIRO DO NORTE;2014;237,4043619;41,78668461;Crítico;41,11192392;39,79517191;17,26408193;1,828822238;1493;1367;-;91,56061621;0,915606162;-;-;562;544;236;25;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2300101;ABAIARA;2014;287,6514667;63,70665429;Intermediário;16,32653061;24,48979592;18,36734694;40,81632653;50;49;-;98;0,98;-;-;8;12;9;20;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2301703;AURORA;2014;242,0027274;43,13036945;Crítico;34,21052632;42,76315789;21,71052632;1,315789474;169;152;-;89,9408284;0,899408284;-;-;52;65;33;2;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2302008;BARRO;2014;239,5248404;41,40054892;Crítico;40,93567251;39,76608187;15,78947368;3,50877193;178;171;-;96,06741573;0,960674157;-;-;70;68;27;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2302503;BREJO SANTO;2014;273,6480657;51,6031451;Crítico;18,55955679;31,85595568;29,36288089;20,22160665;367;361;-;98,36512262;0,983651226;-;-;67;115;106;73;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2307205;JATI;2014;285,7090962;58,70236912;Intermediário;19,48051948;19,48051948;31,16883117;29,87012987;76;77;-;101,3157895;1;-;-;15;15;24;23;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308104;MAURITI;2014;230,2471559;42,68874649;Crítico;46,81978799;38,16254417;13,42756184;1,590106007;559;566;-;101,2522361;1;-;-;265;216;76;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308302;MILAGRES;2014;240,8832405;41,7966488;Crítico;39,93174061;38,90784983;18,0887372;3,071672355;302;293;-;97,01986755;0,970198675;-;-;117;114;53;9;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308401;MISSAO VELHA;2014;230,0290246;41,06924969;Crítico;47,40932642;38,34196891;12,69430052;1,554404145;402;386;-;96,0199005;0,960199005;-;-;183;148;49;6;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2310605;PENAFORTE;2014;237,5871886;50,03305325;Crítico;42,1686747;37,34939759;14,45783133;6,024096386;84;83;-;98,80952381;0,988095238;-;-;35;31;12;5;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2311108;PORTEIRAS;2014;263,5711083;52,03148272;Crítico;26,00896861;30,94170404;30,04484305;13,0044843;234;223;-;95,2991453;0,952991453;-;-;58;69;67;29;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;21;FORTALEZA;2304400;FORTALEZA;2014;240,0006272;41,52749749;Crítico;36,82443773;42,95065458;18,210809;2,014098691;6174;5958;-;96,50145773;0,965014577;-;-;2194;2559;1085;120;-;-
9;9º Ano do Ensino Fundamental;1;ESTADUAL;20;BREJO SANTO;2300101;ABAIARA;2015;239,2751906;52,76803623;Crítico;49,38271605;27,16049383;16,04938272;7,407407407;83;81;-;97,59036145;0,975903614;3,213759532;0,453703704;40;22;13;6;1,422959793;1,721900629
9;9º Ano do Ensino Fundamental;1;ESTADUAL;18;CRATO;2301307;ARARIPE;2015;244,0748696;36,7371413;Crítico;34,48275862;48,27586207;13,79310345;3,448275862;30;29;-;96,66666667;0,966666667;3,453743478;0,465517241;10;14;4;1;1,554184565;2,217812305
9;9º Ano do Ensino Fundamental;1;ESTADUAL;18;CRATO;2301604;ASSARE;2015;277,2702927;44,7144877;Intermediário;13,33333333;33,33333333;36,66666667;16,66666667;30;30;-;100;1;5,113514637;0,641666667;4;10;11;5;3,281171892;4,184943151
9;9º Ano do Ensino Fundamental;1;ESTADUAL;20;BREJO SANTO;2301703;AURORA;2015;259,1417453;54,07936342;Crítico;26,66666667;36,19047619;23,80952381;13,33333333;126;105;-;83,33333333;0,833333333;4,207087264;0,55952381;28;38;25;14;1,961637911;2,344531466
9;9º Ano do Ensino Fundamental;1;ESTADUAL;20;BREJO SANTO;2302008;BARRO;2015;248,8369077;47,42543633;Crítico;21,05263158;44,73684211;31,57894737;2,631578947;39;38;-;97,43589744;0,974358974;3,691845386;0,539473684;8;17;12;1;1,940585395;2,538934237
9;9º Ano do Ensino Fundamental;1;ESTADUAL;8;BATURITE;2302107;BATURITE;2015;232,8064059;45,18561445;Crítico;50;32,69230769;15,38461538;1,923076923;61;52;-;85,24590164;0,852459016;2,890320293;0,423076923;26;17;8;1;1,042410597;1,701629702
9;9º Ano do Ensino Fundamental;1;ESTADUAL;20;BREJO SANTO;2302503;BREJO SANTO;2015;243,0051474;42,31010983;Crítico;32,29813665;47,20496894;16,77018634;3,726708075;153;161;-;105,2287582;1;3,40025737;0,479813665;52;76;27;6;1,631489949;1,983364869
9;9º Ano do Ensino Fundamental;1;ESTADUAL;19;JUAZEIRO DO NORTE;2303204;CARIRIACU;2015;270,2876861;46,01455075;Crítico;13,84615385;44,61538462;26,15384615;15,38461538;68;65;-;95,58823529;0,955882353;4,764384307;0,607692308;9;29;17;10;2,767546767;2,957194625
9;9º Ano do Ensino Fundamental;1;ESTADUAL;13;CRATEUS;2304103;CRATEUS;2015;260,1754262;45,92200457;Crítico;23,5915493;39,78873239;26,76056338;9,85915493;296;284;-;95,94594595;0,959459459;4,258771308;0,55721831;67;113;76;28;2,276859998;2,824643058
9;9º Ano do Ensino Fundamental;1;ESTADUAL;18;CRATO;2304202;CRATO;2015;240,9894193;39,24290928;Crítico;35,75757576;45,60606061;16,66666667;1,96969697;721;660;-;91,53952843;0,915395284;3,299470965;0,462121212;236;301;110;13;1,395754014;1,959679464
9;9º Ano do Ensino Fundamental;1;ESTADUAL;19;JUAZEIRO DO NORTE;2304301;FARIAS BRITO;2015;243,8435521;37,55094601;Crítico;37,5;40;20;2,5;41;40;-;97,56097561;0,975609756;3,442177604;0,46875;15;16;8;1;1,574166587;2,321577987
9;9º Ano do Ensino Fundamental;1;ESTADUAL;21;FORTALEZA;2304400;FORTALEZA;2015;239,2185981;41,32574875;Crítico;38,179659;42,10704894;17,32123166;2,392060395;13715;11789;-;85,95698141;0,859569814;3,210929907;0,459814234;4501;4964;2042;282;1,269095756;1,799859935
9;9º Ano do Ensino Fundamental;1;ESTADUAL;13;CRATEUS;2305605;INDEPENDENCIA;2015;256,7556242;49,38087942;Crítico;25;42,85714286;28,57142857;3,571428571;26;28;-;107,6923077;1;4,087781211;0,526785714;7;12;8;1;2,153384745;2,293442119
9;9º Ano do Ensino Fundamental;1;ESTADUAL;2;ITAPIPOCA;2306306;ITAPAJE;2015;234,1716793;45,98796724;Crítico;44,15584416;35,06493506;18,83116883;1,948051948;160;154;-;96,25;0,9625;2,958583964;0,446428571;68;54;29;3;1,271266547;2,046045258
9;9º Ano do Ensino Fundamental;1;ESTADUAL;2;ITAPIPOCA;2306405;ITAPIPOCA;2015;239,4489675;37,97030323;Crítico;39,31623932;41,88034188;17,94871795;0,854700855;124;117;-;94,35483871;0,943548387;3,222448377;0,450854701;46;49;21;1;1,370839935;2,019614946
9;9º Ano do Ensino Fundamental;1;ESTADUAL;19;JUAZEIRO DO NORTE;2307304;JUAZEIRO DO NORTE;2015;245,6861637;45,6523826;Crítico;33,26180258;40,66523605;21,45922747;4,613733906;1066;932;-;87,42964353;0,874296435;3,534308185;0,493562232;310;379;200;43;1,525123607;2,034553731
9;9º Ano do Ensino Fundamental;1;ESTADUAL;1;MARACANAU;2307700;MARANGUAPE;2015;241,8824125;38,27764729;Crítico;34,72222222;48,61111111;15,27777778;1,388888889;81;72;-;88,88888889;0,888888889;3,344120624;0,458333333;25;35;11;1;1,362419514;1,934884403
9;9º Ano do Ensino Fundamental;1;ESTADUAL;13;CRATEUS;2308609;MONSENHOR TABOSA;2015;233,3149818;39,48207812;Crítico;40,4040404;45,45454545;12,12121212;2,02020202;113;99;-;87,61061947;0,876106195;2,915749092;0,439393939;40;45;12;2;1,122434385;1,620294778
9;9º Ano do Ensino Fundamental;1;ESTADUAL;20;BREJO SANTO;2310605;PENAFORTE;2015;246,9713794;44,35559596;Crítico;30,55555556;38,88888889;25;5,555555556;35;36;-;102,8571429;1;3,598568972;0,513888889;11;14;9;2;1,849264611;2,262341311
9;9º Ano do Ensino Fundamental;1;ESTADUAL;18;CRATO;2311207;POTENGI;2015;272,1644563;45,3849158;Crítico;15,15151515;30,3030303;48,48484848;6,060606061;35;33;-;94,28571429;0,942857143;4,858222813;0,613636364;5;10;16;2;2,810828914;3,478921863
9;9º Ano do Ensino Fundamental;1;ESTADUAL;5;TIANGUA;2312304;SAO BENEDITO;2015;246,8489306;44,88543258;Crítico;34,89208633;38,1294964;21,58273381;5,395683453;277;278;-;100,3610108;1;3,592446529;0,493705036;97;106;60;15;1,773608943;2,398494323
9;9º Ano do Ensino Fundamental;1;ESTADUAL;6;SOBRAL;2312908;SOBRAL;2015;233,6805817;46,20175862;Crítico;42,05298013;40,06622517;15,89403974;1,986754967;377;302;-;80,1061008;0,801061008;2,934029087;0,444536424;127;121;48;6;1,044810093;1,355838734
9;9º Ano do Ensino Fundamental;1;ESTADUAL;10;RUSSAS;2313104;TABULEIRO DO NORTE;2015;271,4537235;48,00330732;Crítico;18;32;34;16;46;50;-;108,6956522;1;4,822686175;0,62;9;16;17;8;2,990065429;3,261899008
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2300101;ABAIARA;2015;279,9849673;53,57642451;Intermediário;16,17647059;26,47058824;35,29411765;22,05882353;67;68;-;101,4925373;1;5,249248366;0,658088235;11;18;24;15;3,454468594;3,331988862
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2300150;ACARAPE;2015;244,3447376;39,62550764;Crítico;35,71428571;40,65934066;21,42857143;2,197802198;186;182;-;97,84946237;0,978494624;3,467236878;0,475274725;65;74;39;4;1,612451559;2,212407177
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;3;ACARAU;2300200;ACARAU;2015;252,3499338;43,51641644;Crítico;26,41946698;44,26419467;24,44959444;4,866743917;860;863;-;100,3488372;1;3,867496691;0,519409038;228;382;211;42;2,008812737;2,372044288
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2300309;ACOPIARA;2015;256,0635491;50,32601563;Crítico;30,04769475;35,77106518;23,05246423;11,12877583;601;629;-;104,6589018;1;4,053177454;0,538155803;189;225;145;70;2,181240967;2,690752176
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2300408;AIUABA;2015;250,4724044;44,03288404;Crítico;29,29292929;44,94949495;19,19191919;6,565656566;198;198;-;100;1;3,773620222;0,507575758;58;89;38;13;1,915398143;2,229083877
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;6;SOBRAL;2300507;ALCANTARAS;2015;259,0078183;42,53476613;Crítico;22,37762238;42,65734266;25,87412587;9,090909091;145;143;-;98,62068966;0,986206897;4,200390914;0,554195804;32;61;37;13;2,295730896;2,847311314
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2300606;ALTANEIRA;2015;308,7522152;40,66014911;Intermediário;4,807692308;12,5;46,15384615;36,53846154;100;104;-;104;1;6,687610762;0,786057692;5;13;48;38;5,256847883;5,018842859
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2300705;ALTO SANTO;2015;247,5599378;48,38076413;Crítico;35,20408163;39,79591837;16,32653061;8,673469388;190;196;-;103,1578947;1;3,627996891;0,496173469;69;78;32;17;1,800115804;2,123849371
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;2;ITAPIPOCA;2300754;AMONTADA;2015;243,4565679;43,97608427;Crítico;35,59322034;41,32985658;18,77444589;4,302477184;774;767;-;99,09560724;0,990956072;3,422828393;0,47946545;273;317;144;33;1,626285712;2,147067308
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2300804;ANTONINA DO NORTE;2015;248,6596059;46,89191534;Crítico;29,67032967;38,46153846;28,57142857;3,296703297;91;91;-;100;1;3,682980296;0,513736264;27;35;26;3;1,892080537;1,939838606
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;2;ITAPIPOCA;2300903;APUIARES;2015;250,4276849;44,74231916;Crítico;30,54187192;36,94581281;28,07881773;4,433497537;205;203;-;99,02439024;0,990243902;3,771384245;0,516009852;62;75;57;9;1,927085364;2,513734583
